,SN,Row#,Tree#,Species,Height (ft),diam,biom_kg,biom_t,co2e_t,Unnamed: 0,date,lat,lon,tree_id,diam_app,height_app,species,height_url,diam_url,parcel_id,notes,row,tree_idx,height_in,mae_h,mae_d,mape_h,mape_d,geometry
60,27,5,5,Honeylocust,27.799999999999997,8.3,162.51171090020176,0.16251171090020178,0.05362886459706658,0.0,2022-10-17 15:42:29.043,37.19967816444368,-80.57544376439476,03743772-0544-404C-A9B2-C7051BD44226,8.174567006704375,238.955828148549,Honey locust,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2FD0070E90-BA2B-4D3F-B5BB-F704BBCF943F.png?alt=media&token=10e9c7bd-d9ee-4b8b-b212-15e3e56a056a,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F56F2CFF7-158F-4164-A55F-72BDF909084F.png?alt=media&token=6ca3c323-e77e-4bef-a31a-bc2c0216b33b,5F2EA33C-65AD-4826-BF5C-D585E410C877,R5P5,5.0,5.0,333.59999999999997,94.64417185145098,0.1254329932956253,0.2837055511134622,0.015112408830798226,POINT (-80.57544376439476 37.19967816444368)
61,27,5,5,Honeylocust,27.799999999999997,8.3,162.51171090020176,0.16251171090020178,0.05362886459706658,0.0,2022-10-26 18:44:33.747,37.19962086532018,-80.57547583252244,C460C7D6-B3B8-43EF-AC3E-C4EC3A9CF9AC,7.361346694428152,269.2848866380106,Honey locust,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2FBAF4B034-4452-4AF0-8A20-24C8E208BD2B.png?alt=media&token=41104920-b688-4f0b-9f85-ea605b93d41c,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F82BE7BF5-E631-4901-83E1-94B4DA03DBE3.png?alt=media&token=692b973c-9767-42c3-8ee7-746d3f8bd7db,A57E7C65-8B5C-43B2-9110-5A6A4ECFBC35,R5P5,5.0,5.0,333.59999999999997,64.31511336198935,0.9386533055718491,0.1927911072002079,0.1130907597074517,POINT (-80.57547583252244 37.19962086532018)
62,28,5,6,Honeylocust,37.5,10.5,291.3921476461169,0.2913921476461169,0.09615940872321857,0.0,2022-10-17 15:40:48.628,37.19980893103963,-80.5754077872293,3323D945-07D7-40B5-8EC0-924422B79FF5,8.484844382353655,343.3117153137688,Honey locust,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2FF65EE0EA-0970-4473-B744-384E6195DC63.png?alt=media&token=127ec9a7-79a7-428c-9949-02a1314a82ed,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2FFDB99AB0-C8CA-4432-BE99-5869FB8D35ED.png?alt=media&token=0b60c4b2-dd24-4f57-990d-8b8116336abd,5F2EA33C-65AD-4826-BF5C-D585E410C877,R5P6,5.0,6.0,450.0,106.68828468623121,2.0151556176463448,0.2370850770805138,0.19191958263298523,POINT (-80.5754077872293 37.19980893103963)
63,28,5,6,Honeylocust,37.5,10.5,291.3921476461169,0.2913921476461169,0.09615940872321857,0.0,2022-10-26 18:45:48.857,37.19970424383023,-80.57545606682105,43801C84-E3D6-4BAF-B1EA-79BD781E8DDC,9.473860850484353,286.1130894638422,Honey locust,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2FF54AD4F7-FD4F-4ACE-8A89-F5CA677BEF36.png?alt=media&token=fea2ae6d-9cf1-45f2-8c5d-b4440b027e96,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F6C5C4D97-F2D6-48E6-B3D6-8EEEAE82C974.png?alt=media&token=8e327e92-61f1-4b1b-8038-a214174a1834,A57E7C65-8B5C-43B2-9110-5A6A4ECFBC35,R5P6,5.0,6.0,450.0,163.8869105361578,1.0261391495156467,0.3641931345247951,0.0977275380491092,POINT (-80.57545606682105 37.19970424383023)
64,29,6,1,Blackwalnut,65.7,17.5,1036.1895641163214,1.0361895641163215,0.3419425561583861,0.0,2022-10-17 15:57:12.844,37.19945507127531,-80.57588595904463,8DA11D43-FE57-45BB-AABE-E3080236DD36,15.33725482272351,348.0767452810693,Black Locust,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2FC7C1B91E-669B-41D7-BB13-C460819E5834.png?alt=media&token=1d947127-7354-4abe-9d78-965ff1f756fd,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2FC5994028-4621-4C8B-A744-DD28D5DEB69B.png?alt=media&token=5be5190f-5a69-46bf-b7e8-e0c6463ac33f,5F2EA33C-65AD-4826-BF5C-D585E410C877,R6P1,6.0,1.0,788.4000000000001,440.3232547189308,2.1627451772764896,0.5585023525100593,0.12358543870151369,POINT (-80.57588595904463 37.19945507127531)
65,29,6,1,Blackwalnut,65.7,17.5,1036.1895641163214,1.0361895641163215,0.3419425561583861,0.0,2022-10-26 18:59:58.264,37.19944681510069,-80.575834075064,E1C0355D-4173-4268-9A0B-5FA61EBD796F,16.79761437919196,437.2369586013434,Black Walnut,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F8F95B60E-3984-4B61-B99C-F4D45E8CB855.png?alt=media&token=998d7868-dd4d-44c2-ae1b-9ace63883b42,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2FC39C0CDF-569E-4A43-910D-74C56478387A.png?alt=media&token=c4402ad4-1cc7-4e8e-8855-b0c3848f0fce,A57E7C65-8B5C-43B2-9110-5A6A4ECFBC35,R6P1,6.0,1.0,788.4000000000001,351.1630413986567,0.702385620808041,0.4454122798055005,0.04013632118903091,POINT (-80.575834075064 37.19944681510069)
66,30,6,2,Blackwalnut,67.4,18.1,1126.6757860879227,1.1266757860879226,0.37180300940901445,0.0,2022-10-17 15:36:24.443,37.19939891252406,-80.57585896931641,8FA2D386-A75E-4681-97BC-E0560C6500CA,17.08613136621911,374.5131229791116,Black Walnut,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2FFA5B51BE-36D9-466D-8B72-ECB3C9927957.png?alt=media&token=76977bbd-31ab-40a7-9546-3879a42eb910,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F65A4DD33-B090-463E-BA4D-9BFEF5044A46.png?alt=media&token=b71c2577-9a0b-41c8-9316-8cfd8c53e1a1,48A3274A-5E61-4644-8C5E-0E856E87AF4F,R6;p2,6.0,2.0,808.8000000000001,434.2868770208885,1.0138686337808913,0.5369521229239471,0.05601484164535311,POINT (-80.57585896931641 37.19939891252406)
67,30,6,2,Blackwalnut,67.4,18.1,1126.6757860879227,1.1266757860879226,0.37180300940901445,0.0,2022-10-17 15:59:40.046,37.1995314304132,-80.57579543449037,3C922067-605B-4D88-9C59-AD9C79F0EF81,16.4815020842815,316.2011199110136,Black Walnut,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F5BFBCD27-4284-4D61-8B67-7FF40AD73D63.png?alt=media&token=d9215973-9cd5-41da-a425-029363333467,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F86655A3B-727B-41CB-A841-972E70B870B3.png?alt=media&token=64cea458-3fea-44a5-bcb0-d3b105868af2,5F2EA33C-65AD-4826-BF5C-D585E410C877,R6P2,6.0,2.0,808.8000000000001,492.59888008898645,1.6184979157184998,0.6090490604463235,0.08941977434908838,POINT (-80.57579543449037 37.1995314304132)
68,30,6,2,Blackwalnut,67.4,18.1,1126.6757860879227,1.1266757860879226,0.37180300940901445,0.0,2022-10-26 18:57:36.188,37.19946219589301,-80.57580356493645,F5A35C6C-C762-4057-B4CD-219EF777A279,16.06472012564892,499.3474765086738,Black Walnut,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F8FA3FCD9-2BEF-4E5B-8DAE-D580F26CE451.png?alt=media&token=d2d88ab3-e2a4-4146-9ff5-a2f14c77bd90,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2FEE3F9F3B-54A0-4475-87EB-E4BEE9A46A14.png?alt=media&token=fed93279-9a4c-4ed9-bce6-f54c8fd233d0,A57E7C65-8B5C-43B2-9110-5A6A4ECFBC35,R6P2,6.0,2.0,808.8000000000001,309.45252349132625,2.035279874351083,0.3826069776104429,0.11244640189784989,POINT (-80.57580356493645 37.19946219589301)
69,31,6,3,Blackwalnut,60.0,14.9,694.9640152488284,0.6949640152488284,0.22933812503211343,0.0,2022-10-17 15:38:23.887,37.19945552430124,-80.575794745351,36D4C5D1-FA87-4B4E-BA79-E0A0A76858D7,11.66093889183886,398.240014324038,Black Walnut,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2FFDDB6937-D2A3-402A-8389-ADDE81218B61.png?alt=media&token=816647c0-861a-492c-93fa-872a504702ce,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2FB01AFC4C-CC7F-4948-8E35-D88B696B746B.png?alt=media&token=0839731d-1a09-48e0-939c-40b5c3deb415,48A3274A-5E61-4644-8C5E-0E856E87AF4F,R6;p3,6.0,3.0,720.0,321.759985675962,3.23906110816114,0.4468888689943917,0.21738665155443893,POINT (-80.575794745351 37.19945552430124)
70,31,6,3,Blackwalnut,60.0,14.9,694.9640152488284,0.6949640152488284,0.22933812503211343,0.0,2022-10-17 16:01:37.625,37.19961265105493,-80.57596206672542,514070F0-2FA5-44C3-8AC7-E768856BED28,13.34941175978953,473.3625922616073,Black Walnut,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2FBBF8FA5F-7963-4D8B-A5B4-1493AD5114F9.png?alt=media&token=7768927d-0461-4c12-870e-59ff1b0b6bad,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F43E7D248-37D2-4CE4-A148-4D141AEF668F.png?alt=media&token=59f99e33-6a62-4bed-bd66-05f710bf2403,5F2EA33C-65AD-4826-BF5C-D585E410C877,R6P3,6.0,3.0,720.0,246.6374077383927,1.5505882402104696,0.3425519551922121,0.10406632484634024,POINT (-80.57596206672542 37.19961265105493)
71,31,6,3,Blackwalnut,60.0,14.9,694.9640152488284,0.6949640152488284,0.22933812503211343,0.0,2022-10-26 18:54:48.910,37.19954278329463,-80.57568089342897,26456B8B-F025-4B21-B147-B26DBADB702A,13.53081403754828,410.5818740964875,Black Walnut,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F13180204-3FA4-491A-A955-1C9F673C80C9.png?alt=media&token=9e9a3eca-6bca-44f9-b876-3a45af0fa09e,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F7C48E5CF-4A62-45F5-BC6F-B95512965207.png?alt=media&token=93ecdf95-d6fd-4cb3-8402-71374a4c6d9e,A57E7C65-8B5C-43B2-9110-5A6A4ECFBC35,R6P3,6.0,3.0,720.0,309.4181259035125,1.36918596245172,0.42974739708821175,0.0918916753323302,POINT (-80.57568089342897 37.19954278329463)
72,32,6,4,Blackwalnut,47.1,11.8,389.3795915787968,0.3893795915787968,0.12849526522100294,0.0,2022-10-17 15:40:17.819,37.19962564300485,-80.57565495379322,7055A612-4874-4314-8067-BE10469ED7CA,9.277812021923816,425.3581940658449,Black Walnut,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2FA2C03968-66DE-414B-8ADE-9ED7267354DC.png?alt=media&token=0fc5fd2e-7a1b-4b6b-86fd-d97fa40bc603,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2FD18950E7-71E5-4018-B30A-D3CB5CDDBC14.png?alt=media&token=34f5fe52-c822-45e5-b869-c2bf469eb3a6,48A3274A-5E61-4644-8C5E-0E856E87AF4F,R6;p4,6.0,4.0,565.2,139.84180593415516,2.5221879780761842,0.24742003880777627,0.21374474390476136,POINT (-80.57565495379322 37.19962564300485)
73,32,6,4,Blackwalnut,47.1,11.8,389.3795915787968,0.3893795915787968,0.12849526522100294,0.0,2022-10-17 16:08:39.764,37.19966651654849,-80.57570204688388,DCCFED1A-22DF-488D-8C32-D9A27549A6CC,10.36685400121794,289.1184401324415,Black Walnut,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2FAECC1B39-5035-4260-BEDE-651246AB9743.png?alt=media&token=6c594537-7057-4904-8439-214a0e9bb301,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2FDF77B0EE-CF68-4EB6-B69D-BA74B51A2243.png?alt=media&token=e3c852e2-4938-4f1a-a6e3-18739021dfe6,5F2EA33C-65AD-4826-BF5C-D585E410C877,R6P4,6.0,4.0,565.2,276.08155986755855,1.4331459987820612,0.4884670202893817,0.12145305074424247,POINT (-80.57570204688388 37.19966651654849)
74,32,6,4,Blackwalnut,47.1,11.8,389.3795915787968,0.3893795915787968,0.12849526522100294,0.0,2022-10-26 18:53:10.378,37.19964119143536,-80.57559586137586,D076E52D-1738-4E1B-AA39-31C2EDFE7E5F,10.76313337003152,384.5168286421168,Black Walnut,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F690F702F-8CE6-42A1-BF4F-78F0FE7B40AC.png?alt=media&token=92d44144-8876-44f0-b857-0ebf79157475,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2FB8DE2868-044E-4510-9E50-6A9272308CB0.png?alt=media&token=5967332a-226e-485f-b00d-18e49e45f395,A57E7C65-8B5C-43B2-9110-5A6A4ECFBC35,R6P4,6.0,4.0,565.2,180.68317135788323,1.0368666299684808,0.31968006255817977,0.08787005338715938,POINT (-80.57559586137586 37.19964119143536)
75,33,6,5,Blackwalnut,43.2,9.7,239.33257979864936,0.23933257979864936,0.0789797513335543,0.0,2022-10-17 15:41:44.442,37.19961558472104,-80.57556325577252,2CEC2B88-2972-4C3E-84B0-EDC260CCF499,7.2981006517185,328.0989203866073,Black Walnut,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F86425641-6084-4742-AF43-43E082A222C4.png?alt=media&token=633cf4c8-bb52-4e5d-8df4-ab4d89e6ed10,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F70628F54-FC75-4678-B891-ADD67CDF4D84.png?alt=media&token=52ebec2c-0ab1-4630-b4d7-23601ce9efa6,48A3274A-5E61-4644-8C5E-0E856E87AF4F,R6; p5,6.0,5.0,518.4000000000001,190.3010796133928,2.401899348281499,0.36709313197027926,0.2476184895135566,POINT (-80.57556325577252 37.19961558472104)
76,33,6,5,Blackwalnut,43.2,9.7,239.33257979864936,0.23933257979864936,0.0789797513335543,0.0,2022-10-17 16:10:06.476,37.19972938514097,-80.57560662121264,0621C0F8-4F08-442B-BC72-3B34F138FD3C,8.911252256453507,359.5542532252514,Black Walnut,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F320A3BAC-17A9-430A-B8F0-7364D7B03CDD.png?alt=media&token=2db67b5d-10cd-4e30-a513-1cec2a1259d9,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2FE83DE591-38C0-4F33-A094-B6C4929E2E08.png?alt=media&token=610f6ecb-e9d7-4c04-90a2-b09e1d4b363f,5F2EA33C-65AD-4826-BF5C-D585E410C877,R6P5,6.0,5.0,518.4000000000001,158.8457467747487,0.7887477435464927,0.3064154065870924,0.0813142003656178,POINT (-80.57560662121264 37.19972938514097)
77,33,6,5,Blackwalnut,43.2,9.7,239.33257979864936,0.23933257979864936,0.0789797513335543,0.0,2022-10-26 18:51:52.714,37.19969009984037,-80.5755920895194,844F964D-34BE-41F8-A50F-D5E7D09B3B0F,8.600416967249293,310.1881282536064,Black Walnut,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2FE14883C2-DFE4-4BE4-BB54-AAF0CBE75B1B.png?alt=media&token=a2a27d3f-e5d1-4c64-a624-4d63355bb016,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F23B62577-C695-44E6-A578-03FBDDB943E3.png?alt=media&token=a15ef465-7da4-44fe-bc54-445bae988ca6,A57E7C65-8B5C-43B2-9110-5A6A4ECFBC35,R6P5,6.0,5.0,518.4000000000001,208.21187174639368,1.0995830327507061,0.4016432711157285,0.11335907554130992,POINT (-80.5755920895194 37.19969009984037)
78,34,6,6,Blackwalnut,51.7,13.7,564.1566979095578,0.5641566979095578,0.18617171031015406,0.0,2022-10-17 15:43:13.279,37.1997256810192,-80.57550374426,50A604A4-4533-45E8-9E75-F0743C8BE585,11.81500281874589,379.6114133098933,Black Walnut,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F2A1D7448-10A3-47BE-B263-E2B80DA213B9.png?alt=media&token=9aaf9ba4-789d-44a7-8e9d-1c705ef8a594,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2FF597A525-19A5-4D4B-900E-F2DC096EC495.png?alt=media&token=31036b1d-85f2-484f-997e-84925fe996a9,48A3274A-5E61-4644-8C5E-0E856E87AF4F,R6;p6,6.0,6.0,620.4000000000001,240.7885866901068,1.8849971812541089,0.3881182893135183,0.13759103512803714,POINT (-80.57550374426 37.1997256810192)
79,34,6,6,Blackwalnut,51.7,13.7,564.1566979095578,0.5641566979095578,0.18617171031015406,0.0,2022-10-17 16:14:15.219,37.19971259047419,-80.57555547738237,FAEAF3D0-4600-4345-AA2A-0428B18000A9,12.66989651627428,354.9225123848502,Black Walnut,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2FB39E0082-C204-490A-81C6-DF353886F46F.png?alt=media&token=19b2a435-2aed-4fc4-a77e-a0d1cad260b7,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F05BF3F8F-4674-4D2D-A922-A5E4EECE66E7.png?alt=media&token=71a320eb-8df3-4720-820c-e895e6c0e292,5F2EA33C-65AD-4826-BF5C-D585E410C877,R6P6,6.0,6.0,620.4000000000001,265.47748761514987,1.0301034837257195,0.427913422977353,0.07519003530844669,POINT (-80.57555547738237 37.19971259047419)
80,34,6,6,Blackwalnut,51.7,13.7,564.1566979095578,0.5641566979095578,0.18617171031015406,0.0,2022-10-26 18:49:51.813,37.19976574651636,-80.57551514364832,AABE0380-C901-4889-A00D-A084431DFB9F,12.7848935878183,396.539245064803,Black Walnut,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F39214765-B12E-40D6-AFBD-2748E9FF2481.png?alt=media&token=3630872d-8f93-4dab-b2c5-3c19e5ae7914,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2FF47A2BD1-8280-4E54-99CF-E0612C8F0021.png?alt=media&token=e8a7432b-5dd2-4190-bab3-47595da40cb2,A57E7C65-8B5C-43B2-9110-5A6A4ECFBC35,R6P6,6.0,6.0,620.4000000000001,223.86075493519706,0.9151064121817001,0.3608329383223679,0.06679608848041607,POINT (-80.57551514364832 37.19976574651636)
81,35,6,7,Blackwalnut,38.8,14.0,595.337441487009,0.595337441487009,0.196461355690713,0.0,2022-10-17 15:44:49.812,37.19974552136357,-80.5755935850513,292805BE-4A24-4F76-A0AD-3F9CAE350EDD,9.983379071153056,342.0150186133197,Black Walnut,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F505D1F05-692A-4CF4-B476-E75BBFB11FC8.png?alt=media&token=1931ba33-4bdf-45dc-873b-219f8f0b0d59,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2FFFE320CB-B794-4410-9CAC-96B8C226477D.png?alt=media&token=ca73ecaa-9ac6-46d3-b5c2-399940ae6f9e,48A3274A-5E61-4644-8C5E-0E856E87AF4F,R6;p7,6.0,7.0,465.59999999999997,123.58498138668028,4.016620928846944,0.2654316610538666,0.28690149491763883,POINT (-80.5755935850513 37.19974552136357)
82,35,6,7,Blackwalnut,38.8,14.0,595.337441487009,0.595337441487009,0.196461355690713,0.0,2022-10-17 16:15:24.356,37.19981525748325,-80.57549316330187,00623E08-7E5B-479F-9A39-2A502829D4F6,12.89270172907612,257.0793196910948,Black Walnut,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2FEAD58B38-F3F5-471D-8727-373C96A743A7.png?alt=media&token=6bf9a224-b7c4-41e7-809a-79ff12ba19fe,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2FC38603A7-96E5-47E5-9E21-99D51ABAC832.png?alt=media&token=f8d43088-6d38-4b99-bad1-b431fe057813,5F2EA33C-65AD-4826-BF5C-D585E410C877,R6P7,6.0,7.0,465.59999999999997,208.52068030890518,1.1072982709238808,0.4478536948215318,0.07909273363742006,POINT (-80.57549316330187 37.19981525748325)
83,35,6,7,Blackwalnut,38.8,14.0,595.337441487009,0.595337441487009,0.196461355690713,0.0,2022-10-26 18:46:55.233,37.19980459663756,-80.57546795353346,72C41618-D922-4A0C-BBA0-CBB033E0EA14,13.49098100436954,314.4638181671383,Black Walnut,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F6C75BE79-22DD-4D01-ADD1-F1D85601E823.png?alt=media&token=6fd2fc37-fefe-40c1-b2c6-e6f0c4d38cd8,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2FC1585E9E-A44B-44A9-8EB6-9113397FF70E.png?alt=media&token=fbb958da-4b09-43b6-9336-b1b240112fe4,A57E7C65-8B5C-43B2-9110-5A6A4ECFBC35,R6P7,6.0,7.0,465.59999999999997,151.13618183286167,0.5090189956304592,0.3246052015310603,0.03635849968788994,POINT (-80.57546795353346 37.19980459663756)
84,36,7,1,Blackwalnut,60.8,15.9,816.6274579154557,0.8166274579154557,0.2694870611121004,0.0,2022-10-17 17:18:54.159,37.19950782289115,-80.57594918288164,7EBA0A4D-1087-487C-ACA1-157C7186BBDA,13.95192085288641,312.0567667202687,Black Walnut,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F59B01599-6C7B-4F2F-A46C-59A2DEE3F61E.png?alt=media&token=c5e2ff4a-d289-4d75-9f88-bcfc5e446ecd,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F18FD3F79-5989-4968-A359-3E7ECC2314CC.png?alt=media&token=5f5ac4b1-a139-45c4-8647-432a815ff97b,5F2EA33C-65AD-4826-BF5C-D585E410C877,R7P1,7.0,1.0,729.5999999999999,417.5432332797312,1.9480791471135905,0.5722906157891053,0.12252070107632644,POINT (-80.57594918288164 37.19950782289115)
85,36,7,1,Blackwalnut,60.8,15.9,816.6274579154557,0.8166274579154557,0.2694870611121004,0.0,2022-10-26 19:01:46.491,37.19948008946804,-80.5759542451059,971899EB-B44A-4FBF-945B-52B20C857515,14.76495636729744,369.7709211214321,Black Walnut,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2FED0E58AD-564E-4F46-9DDD-1B63F1BF57BC.png?alt=media&token=77fdc175-9bbd-48b7-b25e-652a4fee0ec1,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F72F08DE9-22B3-423F-8BF8-7E123E96F0BA.png?alt=media&token=97c67dee-42b1-4ddc-9d17-ffaa020a7daf,A57E7C65-8B5C-43B2-9110-5A6A4ECFBC35,R7P1,7.0,1.0,729.5999999999999,359.8290788785678,1.1350436327025601,0.49318678574365116,0.0713863919938717,POINT (-80.5759542451059 37.19948008946804)
86,37,7,2,Blackwalnut,57.0,12.4,440.41994181632066,0.44041994181632066,0.14533858079938583,0.0,2022-10-17 17:16:24.444,37.199584813239,-80.5759117876084,C6C798B8-AEF8-4FD2-A7E8-1BFED509363C,10.94099926197623,342.1114373394823,Black Walnut,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2FF4AF9ADB-7213-4657-8C21-9DE831BB5E7E.png?alt=media&token=77742982-9152-4183-bd43-fce59ba81f83,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2FAFFD82CC-1E65-43F9-B5D1-325DB32030E3.png?alt=media&token=08fa8058-125e-4f2a-bfa6-9ad817fa367f,5F2EA33C-65AD-4826-BF5C-D585E410C877,R7P2,7.0,2.0,684.0,341.8885626605177,1.4590007380237697,0.4998370799130376,0.11766134984062658,POINT (-80.5759117876084 37.199584813239)
87,37,7,2,Blackwalnut,57.0,12.4,440.41994181632066,0.44041994181632066,0.14533858079938583,0.0,2022-10-26 19:03:31.886,37.19956905896021,-80.57590406931578,CC26614E-DCCD-44A3-8696-790027563DF9,11.07066635071762,384.8966838806633,Black Walnut,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F4D52A084-B979-4A01-AFE4-E44A70874417.png?alt=media&token=27495200-6cca-43cc-9a01-d47400f0c77e,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2FE9234E8E-721B-437B-90E7-9E2BBFC05D71.png?alt=media&token=68aabd6b-8fc1-4791-9080-bdf8d3ff6de9,A57E7C65-8B5C-43B2-9110-5A6A4ECFBC35,R7P2,7.0,2.0,684.0,299.1033161193367,1.3293336492823808,0.4372855498820712,0.1072043265550307,POINT (-80.57590406931578 37.19956905896021)
88,38,7,3,Blackwalnut,48.2,12.0,405.9764528395354,0.40597645283953543,0.1339722294370467,0.0,2022-10-17 16:24:13.716,37.19965523112305,-80.57566224604898,C761F211-34A4-424F-A308-C2257E409E3C,12.11921765109686,348.044493066983,Black Walnut,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F54431A5C-E535-4E9E-BC94-722C939B926E.png?alt=media&token=e87716d8-739b-4393-aabf-a9f8781ece72,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F84615F81-603B-44DC-93C1-4ADB4C9E896D.png?alt=media&token=1ea31298-cf62-44d4-9809-aac083687b78,5F2EA33C-65AD-4826-BF5C-D585E410C877,R7P3,7.0,3.0,578.4000000000001,230.35550693301707,-0.11921765109686078,0.39826332457298935,-0.00993480425807173,POINT (-80.57566224604898 37.19965523112305)
89,38,7,3,Blackwalnut,48.2,12.0,405.9764528395354,0.40597645283953543,0.1339722294370467,0.0,2022-10-26 19:05:11.034,37.19964343673631,-80.57583306130564,108F1439-CE48-407A-B3BB-1EB1DD9F42D7,11.0483451152411,366.5712311511903,Black Walnut,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F6B76C763-03B5-4096-842C-D49575216ECA.png?alt=media&token=13eeab97-e695-460b-8125-e67bfc8a0a8e,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F111995BE-083F-41AF-B21C-F16E2839E1DE.png?alt=media&token=a2ec257b-c661-4fec-88b0-1a05edb3b46b,A57E7C65-8B5C-43B2-9110-5A6A4ECFBC35,R7P3,7.0,3.0,578.4000000000001,211.82876884880977,0.9516548847589004,0.366232311287707,0.07930457372990836,POINT (-80.57583306130564 37.19964343673631)
