,date,lat,lon,tree_id,diam_app,height_app,species,height_url,diam_url,parcel_id,TID,circ,diam,distance,angle,height_in,BasalArea,angle_rad,angle_deg,height_ft,height,method,site
35,2022-05-13 00:15:42.614000+00:00,37.383636958000736,-80.099868290200888,F8AF54F2-C97B-4162-8C65-9442CE991259,12.496399134397508,545.4570770263672,Loblolly Pine,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F24D86CDB-19DB-4806-8FC7-4C6B012BDBC1.png?alt=media&token=af63aad7-3e64-4834-9523-9e550cc29019,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F80939461-44AD-4658-B23B-AABA8555B224.png?alt=media&token=1ab500f0-51c9-4982-8553-3e3ed465ec49,BDB47999-95D1-4967-BDC4-6A4D43138D5F,C2,18.0,14.55312799632291,27.0,57.0,,,0.518068528456721,29.683140179123303,20.765,632.9172,manual_0,catawba
36,2022-05-13 00:16:28.264000+00:00,37.383658667129957,-80.099843228310434,33632B65-D2F9-4594-B18B-26EEF8186F93,8.616684377193451,518.5476779937744,Loblolly Pine,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2FED75B2CF-B658-4F9F-AE40-269C62DA4B23.png?alt=media&token=b73884ff-b26f-4093-966c-e53088e9cbef,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2FC30196FC-4EF8-4D06-B5E5-59D1CCE9CB8B.png?alt=media&token=fa6ee8c6-1852-4f90-886b-4486e005acc4,BDB47999-95D1-4967-BDC4-6A4D43138D5F,C3,12.0,9.702085330881939,27.0,54.0,,,0.49513326346840414,28.369046293278583,19.955000000000002,608.2284000000001,manual_0,catawba
37,2022-05-13 00:18:04.073000+00:00,37.38367568239326,-80.099911708459345,A19F21C5-A04E-4032-835D-8A0574801949,21.174053847789768,666.9013500213623,Loblolly Pine,,,BDB47999-95D1-4967-BDC4-6A4D43138D5F,C4,29.25,23.64883299402473,29.0,65.0,,1.0,0.5763752205911837,33.02386755579665,24.225000000000005,738.3780000000002,manual_0,catawba
38,2022-05-13 00:19:31.349000+00:00,37.383717088995056,-80.099917827248632,AA107791-1DC1-44DA-80E4-E9A75A0A3D78,13.76791447401047,513.8237953186035,Loblolly Pine,,,BDB47999-95D1-4967-BDC4-6A4D43138D5F,C5,18.5,14.957381551776324,27.0,67.0,,,0.590306746935372,33.82208521749396,23.465,715.2131999999999,manual_0,catawba
39,2022-05-13 00:20:44.343000+00:00,37.383736009172566,-80.099957186410123,B1049E8E-111B-4919-B8C5-7ABD0728FC82,6.119613349437714,371.65513038635254,Loblolly Pine,,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F9AFA1CEA-8998-4C71-B143-F36B04413040.png?alt=media&token=ee4ece93-569c-403a-9d00-7244fae4e98d,BDB47999-95D1-4967-BDC4-6A4D43138D5F,C6,9.5,7.680817553614869,20.0,45.0,,,0.4228539261329407,24.22774531795417,14.375,438.15000000000003,manual_0,catawba
40,2022-05-13 00:21:32.190000+00:00,37.383754849468851,-80.099967112839309,A9965DC2-8880-475E-9FDC-72BE99229003,10.0350521504879,489.51377868652344,Loblolly Pine,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F22FDCAB2-6120-4DF4-9876-F5F11F3C56F6.png?alt=media&token=f1d21ada-26a5-49d7-973b-5089cf67aae8,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2FD6D37F19-873E-4158-81C9-BD9BAB9A1F84.png?alt=media&token=6ca12fd8-515c-4d46-823e-ec372e8ac0ba,BDB47999-95D1-4967-BDC4-6A4D43138D5F,C7,15.0,12.127606663602426,23.0,55.0,,,0.5028432109278609,28.810793742973065,18.025,549.4019999999999,manual_0,catawba
41,2022-05-13 00:22:21.576000+00:00,37.383771277999053,-80.099956384003221,8D42D57C-0E45-47FA-8BF0-DDD4F551A0B4,8.866824209690094,430.48229217529297,Loblolly Pine,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F698449B7-6501-45D6-91D7-C3D978A9F36F.png?alt=media&token=fb56394b-befa-45e0-b158-96d2fa6dfc05,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2FA93A106D-C010-4653-B9DC-78569BF92B8F.png?alt=media&token=81b43edf-c308-4823-959d-04edc4a0a2df,BDB47999-95D1-4967-BDC4-6A4D43138D5F,C8,12.0,9.702085330881939,20.0,54.0,,,0.49513326346840414,28.369046293278583,16.175,493.01400000000007,manual_0,catawba
42,2022-05-13 00:23:10.351000+00:00,37.383750024547709,-80.099999908348963,AB8914DA-AE21-46C9-91D9-52CA436711CF,6.344080716371537,364.8612976074219,Loblolly Pine,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2FA004CAAF-C7F0-423D-AD15-86FF0B398EE1.png?alt=media&token=c8df69f7-f18d-49ee-859b-8d39309b6f05,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2FEC905E82-383B-4558-AAA4-BBEAC880AD93.png?alt=media&token=5edf00dd-993d-4385-b09f-7f71a73d0da5,BDB47999-95D1-4967-BDC4-6A4D43138D5F,C9,10.0,8.085071109068284,18.0,43.0,,,0.40609805831761564,23.26770481005695,13.114999999999998,399.7452,manual_0,catawba
43,2022-05-13 00:24:36.987000+00:00,37.383868940819596,-80.100053021340045,BF39B5B6-54D3-4FEA-865A-BEDD84A10171,4.110081493854524,262.2332811355591,Loblolly Pine,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F662298F4-1598-4A52-A6F0-D6184EECAE57.png?alt=media&token=ae05890f-e72f-4a58-b339-33005057cf7a,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F57F5C9B7-925A-450A-94E0-D6AA654D7B34.png?alt=media&token=562eaafd-ee37-4794-af7b-a99b866660e4,BDB47999-95D1-4967-BDC4-6A4D43138D5F,C10,6.25,5.053169443167677,9.0,47.0,,,0.43936088728459144,25.173524524530166,9.605,292.7604,manual_0,catawba
44,2022-05-13 00:27:22.860000+00:00,37.382632214623932,-80.103036612086782,F842F41B-024B-4D85-A8F6-AF0FEE3C995C,2.2843902930617332,276.43036842346197,Loblolly Pine,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F9FF30785-9438-4A37-B3C6-18838C35BF13.png?alt=media&token=ec796aaf-7823-4320-8f1d-3d8d9edbfbf5,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F3547CCAA-34D6-4568-96DA-2835DB1BA500.png?alt=media&token=088e907d-85f8-478d-b1a0-54f5d9527a75,BDB47999-95D1-4967-BDC4-6A4D43138D5F,C11,5.0,4.042535554534142,9.0,33.0,,,0.31874756042064445,18.26288994219413,8.344999999999999,254.35559999999998,manual_0,catawba
45,2022-05-13 00:28:09.349000+00:00,37.383919050951988,-80.100048584938136,DAC4B3DD-052B-4DD9-9203-8E5BD8DE81E4,9.116954356431963,442.428731918335,Loblolly Pine,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F4F346D77-667C-4933-886E-2B81CE062C04.png?alt=media&token=56f0abde-e3fc-470b-98d1-51f7ffa27cea,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2FE5EB606C-5F6A-4344-8EF0-CED008ADF0F3.png?alt=media&token=b1ddec3c-380a-48fe-8c53-23c29c845999,BDB47999-95D1-4967-BDC4-6A4D43138D5F,C12,13.75,11.11697277496889,18.0,45.0,,,0.4228539261329407,24.22774531795417,13.475,410.71799999999996,manual_0,catawba
46,2022-05-13 00:29:06.219000+00:00,37.383944741485067,-80.100099295452324,E8ED88D0-78C7-48C4-A7C6-49B846FB7F2B,5.914787948131561,404.8664093017578,Loblolly Pine,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F257B050F-E00C-4016-A6E7-5A031F65DAC1.png?alt=media&token=a82e4818-783d-471e-a69e-66f04a2b6db1,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F3F984E32-FE6C-42B8-8A65-27A2151F14EE.png?alt=media&token=2aceabda-da1c-43be-92b2-37e759c5ec8e,BDB47999-95D1-4967-BDC4-6A4D43138D5F,C13,9.5,7.680817553614869,18.0,43.0,,,0.40609805831761564,23.26770481005695,13.114999999999998,399.7452,manual_0,catawba
